     ,subject,trial,fix_num,event_duration,leftrating,rightrating,rt     ,choice,roi,computed_rt,num_fixations,rev_fix_num,temp     ,corr_fix_duration
164  ,10.0   ,56   ,2.0    ,281.0         ,3.0       ,6.0        ,1074.0 ,0.0   ,2.0,1097.0     ,2.0          ,1.0        ,450.35226,281.0            
165  ,10.0   ,57   ,1.0    ,240.0         ,9.0       ,4.0        ,1668.0 ,1.0   ,1.0,1674.0     ,5.0          ,5.0        ,350.2857 ,240.0            
166  ,10.0   ,57   ,2.0    ,316.0         ,9.0       ,4.0        ,1668.0 ,1.0   ,2.0,1674.0     ,5.0          ,4.0        ,450.35226,316.0            
167  ,10.0   ,57   ,3.0    ,200.0         ,9.0       ,4.0        ,1668.0 ,1.0   ,1.0,1674.0     ,5.0          ,3.0        ,385.79688,200.0            
168  ,10.0   ,57   ,4.0    ,378.0         ,9.0       ,4.0        ,1668.0 ,1.0   ,2.0,1674.0     ,5.0          ,2.0        ,486.14285,378.0            
169  ,10.0   ,57   ,5.0    ,59.0          ,9.0       ,4.0        ,1668.0 ,1.0   ,1.0,1674.0     ,5.0          ,1.0        ,573.8571 ,59.0             
170  ,10.0   ,58   ,1.0    ,219.0         ,1.0       ,3.0        ,2089.0 ,0.0   ,1.0,2113.0     ,4.0          ,4.0        ,350.2857 ,219.0            
171  ,10.0   ,58   ,2.0    ,338.0         ,1.0       ,3.0        ,2089.0 ,0.0   ,2.0,2113.0     ,4.0          ,3.0        ,450.35226,338.0            
172  ,10.0   ,58   ,3.0    ,239.0         ,1.0       ,3.0        ,2089.0 ,0.0   ,1.0,2113.0     ,4.0          ,2.0        ,385.79688,239.0            
173  ,10.0   ,58   ,4.0    ,781.0         ,1.0       ,3.0        ,2089.0 ,0.0   ,2.0,2113.0     ,4.0          ,1.0        ,486.14285,781.0            
174  ,10.0   ,59   ,1.0    ,179.0         ,2.0       ,7.0        ,2241.0 ,0.0   ,2.0,2262.0     ,5.0          ,5.0        ,350.2857 ,179.0            
175  ,10.0   ,59   ,2.0    ,259.0         ,2.0       ,7.0        ,2241.0 ,0.0   ,1.0,2262.0     ,5.0          ,4.0        ,450.35226,259.0            
176  ,10.0   ,59   ,3.0    ,279.0         ,2.0       ,7.0        ,2241.0 ,0.0   ,2.0,2262.0     ,5.0          ,3.0        ,385.79688,279.0            
177  ,10.0   ,59   ,4.0    ,818.0         ,2.0       ,7.0        ,2241.0 ,0.0   ,1.0,2262.0     ,5.0          ,2.0        ,486.14285,818.0            
178  ,10.0   ,59   ,5.0    ,20.0          ,2.0       ,7.0        ,2241.0 ,0.0   ,2.0,2262.0     ,5.0          ,1.0        ,573.8571 ,20.0             
179  ,10.0   ,60   ,1.0    ,379.0         ,3.0       ,7.0        ,937.0  ,0.0   ,1.0,955.0      ,2.0          ,2.0        ,350.2857 ,379.0            
180  ,10.0   ,60   ,2.0    ,319.0         ,3.0       ,7.0        ,937.0  ,0.0   ,2.0,955.0      ,2.0          ,1.0        ,450.35226,319.0            
181  ,10.0   ,61   ,1.0    ,219.0         ,6.0       ,8.0        ,1251.0 ,1.0   ,1.0,1256.0     ,3.0          ,3.0        ,350.2857 ,219.0            
182  ,10.0   ,61   ,2.0    ,419.0         ,6.0       ,8.0        ,1251.0 ,1.0   ,2.0,1256.0     ,3.0          ,2.0        ,450.35226,419.0            
183  ,10.0   ,61   ,3.0    ,179.0         ,6.0       ,8.0        ,1251.0 ,1.0   ,1.0,1256.0     ,3.0          ,1.0        ,385.79688,179.0            
184  ,10.0   ,62   ,1.0    ,220.0         ,8.0       ,6.0        ,6836.0 ,1.0   ,1.0,6836.0     ,7.0          ,7.0        ,350.2857 ,220.0            
185  ,10.0   ,62   ,2.0    ,1155.0        ,8.0       ,6.0        ,6836.0 ,1.0   ,2.0,6836.0     ,7.0          ,6.0        ,450.35226,1155.0           
186  ,10.0   ,62   ,3.0    ,937.0         ,8.0       ,6.0        ,6836.0 ,1.0   ,1.0,6836.0     ,7.0          ,5.0        ,385.79688,937.0            
187  ,10.0   ,62   ,4.0    ,616.0         ,8.0       ,6.0        ,6836.0 ,1.0   ,2.0,6836.0     ,7.0          ,4.0        ,486.14285,616.0            
188  ,10.0   ,62   ,5.0    ,758.0         ,8.0       ,6.0        ,6836.0 ,1.0   ,1.0,6836.0     ,7.0          ,3.0        ,573.8571 ,758.0            
189  ,10.0   ,62   ,6.0    ,798.0         ,8.0       ,6.0        ,6836.0 ,1.0   ,2.0,6836.0     ,7.0          ,2.0        ,535.125  ,798.0            
190  ,10.0   ,62   ,7.0    ,1933.0        ,8.0       ,6.0        ,6836.0 ,1.0   ,1.0,6836.0     ,7.0          ,1.0        ,647.3333 ,1933.0           
191  ,10.0   ,63   ,1.0    ,498.0         ,1.0       ,3.0        ,1125.0 ,0.0   ,1.0,1136.0     ,2.0          ,2.0        ,350.2857 ,498.0            
192  ,10.0   ,63   ,2.0    ,339.0         ,1.0       ,3.0        ,1125.0 ,0.0   ,2.0,1136.0     ,2.0          ,1.0        ,450.35226,339.0            
193  ,10.0   ,64   ,1.0    ,461.0         ,9.0       ,4.0        ,801.0  ,1.0   ,1.0,818.0      ,2.0          ,2.0        ,350.2857 ,461.0            
194  ,10.0   ,64   ,2.0    ,100.0         ,9.0       ,4.0        ,801.0  ,1.0   ,2.0,818.0      ,2.0          ,1.0        ,450.35226,100.0            
195  ,10.0   ,65   ,1.0    ,220.0         ,1.0       ,3.0        ,975.0  ,0.0   ,1.0,997.0      ,2.0          ,2.0        ,350.2857 ,220.0            
196  ,10.0   ,65   ,2.0    ,480.0         ,1.0       ,3.0        ,975.0  ,0.0   ,2.0,997.0      ,2.0          ,1.0        ,450.35226,480.0            
197  ,10.0   ,66   ,1.0    ,520.0         ,6.0       ,4.0        ,1514.0 ,1.0   ,1.0,1536.0     ,3.0          ,3.0        ,350.2857 ,520.0            
198  ,10.0   ,66   ,2.0    ,715.0         ,6.0       ,4.0        ,1514.0 ,1.0   ,2.0,1536.0     ,3.0          ,2.0        ,450.35226,715.0            
199  ,10.0   ,66   ,3.0    ,61.0          ,6.0       ,4.0        ,1514.0 ,1.0   ,1.0,1536.0     ,3.0          ,1.0        ,385.79688,61.0             
200  ,10.0   ,67   ,1.0    ,219.0         ,1.0       ,4.0        ,682.0  ,0.0   ,1.0,700.0      ,2.0          ,2.0        ,350.2857 ,219.0            
201  ,10.0   ,67   ,2.0    ,222.0         ,1.0       ,4.0        ,682.0  ,0.0   ,2.0,700.0      ,2.0          ,1.0        ,450.35226,222.0            
202  ,10.0   ,68   ,1.0    ,578.0         ,2.0       ,6.0        ,1323.0 ,0.0   ,1.0,1335.0     ,2.0          ,2.0        ,350.2857 ,578.0            
203  ,10.0   ,68   ,2.0    ,458.0         ,2.0       ,6.0        ,1323.0 ,0.0   ,2.0,1335.0     ,2.0          ,1.0        ,450.35226,458.0            
204  ,10.0   ,69   ,1.0    ,359.0         ,5.0       ,3.0        ,1009.0 ,1.0   ,1.0,1016.0     ,2.0          ,2.0        ,350.2857 ,359.0            
205  ,10.0   ,69   ,2.0    ,398.0         ,5.0       ,3.0        ,1009.0 ,1.0   ,2.0,1016.0     ,2.0          ,1.0        ,450.35226,398.0            
206  ,10.0   ,70   ,1.0    ,339.0         ,6.0       ,9.0        ,1341.0 ,0.0   ,1.0,1356.0     ,3.0          ,3.0        ,350.2857 ,339.0            
207  ,10.0   ,70   ,2.0    ,537.0         ,6.0       ,9.0        ,1341.0 ,0.0   ,2.0,1356.0     ,3.0          ,2.0        ,450.35226,537.0            
208  ,10.0   ,70   ,3.0    ,121.0         ,6.0       ,9.0        ,1341.0 ,0.0   ,1.0,1356.0     ,3.0          ,1.0        ,385.79688,121.0            
209  ,10.0   ,71   ,1.0    ,511.0         ,6.0       ,10.0       ,852.0  ,0.0   ,1.0,860.0      ,2.0          ,2.0        ,350.2857 ,511.0            
210  ,10.0   ,71   ,2.0    ,110.0         ,6.0       ,10.0       ,852.0  ,0.0   ,2.0,860.0      ,2.0          ,1.0        ,450.35226,110.0            
211  ,10.0   ,72   ,1.0    ,179.0         ,2.0       ,6.0        ,832.0  ,0.0   ,1.0,856.0      ,2.0          ,2.0        ,350.2857 ,179.0            
212  ,10.0   ,72   ,2.0    ,240.0         ,2.0       ,6.0        ,832.0  ,0.0   ,2.0,856.0      ,2.0          ,1.0        ,450.35226,240.0            
213  ,10.0   ,73   ,1.0    ,220.0         ,4.0       ,9.0        ,1025.0 ,0.0   ,2.0,1035.0     ,3.0          ,3.0        ,350.2857 ,220.0            
214  ,10.0   ,73   ,2.0    ,458.0         ,4.0       ,9.0        ,1025.0 ,0.0   ,1.0,1035.0     ,3.0          ,2.0        ,450.35226,458.0            
215  ,10.0   ,73   ,3.0    ,39.0          ,4.0       ,9.0        ,1025.0 ,0.0   ,2.0,1035.0     ,3.0          ,1.0        ,385.79688,39.0             
216  ,10.0   ,74   ,1.0    ,498.0         ,4.0       ,9.0        ,1902.0 ,0.0   ,1.0,1913.0     ,4.0          ,4.0        ,350.2857 ,498.0            
217  ,10.0   ,74   ,2.0    ,637.0         ,4.0       ,9.0        ,1902.0 ,0.0   ,2.0,1913.0     ,4.0          ,3.0        ,450.35226,637.0            
218  ,10.0   ,74   ,3.0    ,418.0         ,4.0       ,9.0        ,1902.0 ,0.0   ,1.0,1913.0     ,4.0          ,2.0        ,385.79688,418.0            
219  ,10.0   ,74   ,4.0    ,79.0          ,4.0       ,9.0        ,1902.0 ,0.0   ,2.0,1913.0     ,4.0          ,1.0        ,486.14285,79.0             
220  ,10.0   ,75   ,1.0    ,179.0         ,6.0       ,10.0       ,1277.0 ,0.0   ,1.0,1295.0     ,3.0          ,3.0        ,350.2857 ,179.0            
221  ,10.0   ,75   ,2.0    ,478.0         ,6.0       ,10.0       ,1277.0 ,0.0   ,2.0,1295.0     ,3.0          ,2.0        ,450.35226,478.0            
222  ,10.0   ,75   ,3.0    ,239.0         ,6.0       ,10.0       ,1277.0 ,0.0   ,1.0,1295.0     ,3.0          ,1.0        ,385.79688,239.0            
223  ,10.0   ,76   ,1.0    ,239.0         ,6.0       ,10.0       ,755.0  ,0.0   ,2.0,638.0      ,1.0          ,1.0        ,350.2857 ,239.0            
224  ,10.0   ,77   ,1.0    ,358.0         ,6.0       ,8.0        ,1357.0 ,0.0   ,2.0,1355.0     ,3.0          ,3.0        ,350.2857 ,358.0            
225  ,10.0   ,77   ,2.0    ,319.0         ,6.0       ,8.0        ,1357.0 ,0.0   ,1.0,1355.0     ,3.0          ,2.0        ,450.35226,319.0            
226  ,10.0   ,77   ,3.0    ,179.0         ,6.0       ,8.0        ,1357.0 ,0.0   ,2.0,1355.0     ,3.0          ,1.0        ,385.79688,179.0            
227  ,10.0   ,78   ,1.0    ,299.0         ,2.0       ,1.0        ,1427.0 ,1.0   ,1.0,1434.0     ,3.0          ,3.0        ,350.2857 ,299.0            
228  ,10.0   ,78   ,2.0    ,597.0         ,2.0       ,1.0        ,1427.0 ,1.0   ,2.0,1434.0     ,3.0          ,2.0        ,450.35226,597.0            
229  ,10.0   ,78   ,3.0    ,299.0         ,2.0       ,1.0        ,1427.0 ,1.0   ,1.0,1434.0     ,3.0          ,1.0        ,385.79688,299.0            
230  ,10.0   ,79   ,1.0    ,373.0         ,7.0       ,3.0        ,928.0  ,1.0   ,1.0,937.0      ,2.0          ,2.0        ,350.2857 ,373.0            
231  ,10.0   ,79   ,2.0    ,299.0         ,7.0       ,3.0        ,928.0  ,1.0   ,2.0,937.0      ,2.0          ,1.0        ,450.35226,299.0            
232  ,10.0   ,80   ,1.0    ,402.0         ,2.0       ,4.0        ,1971.0 ,1.0   ,1.0,1973.0     ,3.0          ,3.0        ,350.2857 ,402.0            
233  ,10.0   ,80   ,2.0    ,761.0         ,2.0       ,4.0        ,1971.0 ,1.0   ,2.0,1973.0     ,3.0          ,2.0        ,450.35226,761.0            
234  ,10.0   ,80   ,3.0    ,522.0         ,2.0       ,4.0        ,1971.0 ,1.0   ,1.0,1973.0     ,3.0          ,1.0        ,385.79688,522.0            
235  ,10.0   ,81   ,1.0    ,380.0         ,2.0       ,6.0        ,1167.0 ,0.0   ,2.0,1175.0     ,3.0          ,3.0        ,350.2857 ,380.0            
236  ,10.0   ,81   ,2.0    ,298.0         ,2.0       ,6.0        ,1167.0 ,0.0   ,1.0,1175.0     ,3.0          ,2.0        ,450.35226,298.0            
237  ,10.0   ,81   ,3.0    ,199.0         ,2.0       ,6.0        ,1167.0 ,0.0   ,2.0,1175.0     ,3.0          ,1.0        ,385.79688,199.0            
238  ,10.0   ,82   ,1.0    ,299.0         ,4.0       ,6.0        ,1123.0 ,0.0   ,2.0,1136.0     ,2.0          ,2.0        ,350.2857 ,299.0            
239  ,10.0   ,82   ,2.0    ,419.0         ,4.0       ,6.0        ,1123.0 ,0.0   ,1.0,1136.0     ,2.0          ,1.0        ,450.35226,419.0            
240  ,10.0   ,83   ,1.0    ,339.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,1.0,3965.0     ,10.0         ,10.0       ,350.2857 ,339.0            
241  ,10.0   ,83   ,2.0    ,458.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,2.0,3965.0     ,10.0         ,9.0        ,450.35226,458.0            
242  ,10.0   ,83   ,3.0    ,577.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,1.0,3965.0     ,10.0         ,8.0        ,385.79688,577.0            
243  ,10.0   ,83   ,4.0    ,300.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,2.0,3965.0     ,10.0         ,7.0        ,486.14285,300.0            
244  ,10.0   ,83   ,5.0    ,597.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,1.0,3965.0     ,10.0         ,6.0        ,573.8571 ,597.0            
245  ,10.0   ,83   ,6.0    ,319.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,2.0,3965.0     ,10.0         ,5.0        ,535.125  ,319.0            
246  ,10.0   ,83   ,7.0    ,220.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,1.0,3965.0     ,10.0         ,4.0        ,647.3333 ,220.0            
247  ,10.0   ,83   ,8.0    ,278.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,2.0,3965.0     ,10.0         ,3.0        ,419.0    ,278.0            
248  ,10.0   ,83   ,9.0    ,260.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,1.0,3965.0     ,10.0         ,2.0        ,497.5    ,260.0            
249  ,10.0   ,83   ,10.0   ,300.0         ,9.0       ,10.0       ,3939.0 ,0.0   ,2.0,3965.0     ,10.0         ,1.0        ,300.0    ,300.0            
250  ,10.0   ,84   ,1.0    ,398.0         ,4.0       ,5.0        ,1220.0 ,0.0   ,1.0,1235.0     ,3.0          ,3.0        ,350.2857 ,398.0            
251  ,10.0   ,84   ,2.0    ,538.0         ,4.0       ,5.0        ,1220.0 ,0.0   ,2.0,1235.0     ,3.0          ,2.0        ,450.35226,538.0            
252  ,10.0   ,84   ,3.0    ,60.0          ,4.0       ,5.0        ,1220.0 ,0.0   ,1.0,1235.0     ,3.0          ,1.0        ,385.79688,60.0             
253  ,10.0   ,85   ,1.0    ,340.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,1.0,4146.0     ,8.0          ,8.0        ,350.2857 ,340.0            
254  ,10.0   ,85   ,2.0    ,418.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,2.0,4146.0     ,8.0          ,7.0        ,450.35226,418.0            
255  ,10.0   ,85   ,3.0    ,817.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,1.0,4146.0     ,8.0          ,6.0        ,385.79688,817.0            
256  ,10.0   ,85   ,4.0    ,380.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,2.0,4146.0     ,8.0          ,5.0        ,486.14285,380.0            
257  ,10.0   ,85   ,5.0    ,756.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,1.0,4146.0     ,8.0          ,4.0        ,573.8571 ,756.0            
258  ,10.0   ,85   ,6.0    ,478.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,2.0,4146.0     ,8.0          ,3.0        ,535.125  ,478.0            
259  ,10.0   ,85   ,7.0    ,279.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,1.0,4146.0     ,8.0          ,2.0        ,647.3333 ,279.0            
260  ,10.0   ,85   ,8.0    ,400.0         ,1.0       ,3.0        ,4142.0 ,0.0   ,2.0,4146.0     ,8.0          ,1.0        ,419.0    ,400.0            
261  ,10.0   ,86   ,1.0    ,378.0         ,4.0       ,3.0        ,1102.0 ,0.0   ,1.0,1117.0     ,2.0          ,2.0        ,350.2857 ,378.0            
262  ,10.0   ,86   ,2.0    ,459.0         ,4.0       ,3.0        ,1102.0 ,0.0   ,2.0,1117.0     ,2.0          ,1.0        ,450.35226,459.0            
263  ,10.0   ,87   ,1.0    ,319.0         ,10.0      ,10.0       ,2291.0 ,1.0   ,1.0,2291.0     ,4.0          ,4.0        ,350.2857 ,319.0            
264  ,10.0   ,87   ,2.0    ,418.0         ,10.0      ,10.0       ,2291.0 ,1.0   ,2.0,2291.0     ,4.0          ,3.0        ,450.35226,418.0            
265  ,10.0   ,87   ,3.0    ,1176.0        ,10.0      ,10.0       ,2291.0 ,1.0   ,1.0,2291.0     ,4.0          ,2.0        ,385.79688,1176.0           
266  ,10.0   ,87   ,4.0    ,120.0         ,10.0      ,10.0       ,2291.0 ,1.0   ,2.0,2291.0     ,4.0          ,1.0        ,486.14285,120.0            
267  ,10.0   ,88   ,1.0    ,299.0         ,2.0       ,6.0        ,745.0  ,0.0   ,1.0,758.0      ,2.0          ,2.0        ,350.2857 ,299.0            
268  ,10.0   ,88   ,2.0    ,240.0         ,2.0       ,6.0        ,745.0  ,0.0   ,2.0,758.0      ,2.0          ,1.0        ,450.35226,240.0            
269  ,10.0   ,89   ,1.0    ,379.0         ,2.0       ,2.0        ,1713.0 ,0.0   ,1.0,1702.0     ,4.0          ,4.0        ,350.2857 ,379.0            
270  ,10.0   ,89   ,2.0    ,358.0         ,2.0       ,2.0        ,1713.0 ,0.0   ,2.0,1702.0     ,4.0          ,3.0        ,450.35226,358.0            
271  ,10.0   ,89   ,3.0    ,418.0         ,2.0       ,2.0        ,1713.0 ,0.0   ,1.0,1702.0     ,4.0          ,2.0        ,385.79688,418.0            
272  ,10.0   ,89   ,4.0    ,120.0         ,2.0       ,2.0        ,1713.0 ,0.0   ,2.0,1702.0     ,4.0          ,1.0        ,486.14285,120.0            
273  ,10.0   ,90   ,1.0    ,237.0         ,3.0       ,6.0        ,974.0  ,0.0   ,1.0,996.0      ,3.0          ,3.0        ,350.2857 ,237.0            
274  ,10.0   ,90   ,2.0    ,418.0         ,3.0       ,6.0        ,974.0  ,0.0   ,2.0,996.0      ,3.0          ,2.0        ,450.35226,418.0            
275  ,10.0   ,90   ,3.0    ,81.0          ,3.0       ,6.0        ,974.0  ,0.0   ,1.0,996.0      ,3.0          ,1.0        ,385.79688,81.0             
276  ,10.0   ,91   ,1.0    ,359.0         ,5.0       ,4.0        ,2256.0 ,0.0   ,1.0,2271.0     ,4.0          ,4.0        ,350.2857 ,359.0            
277  ,10.0   ,91   ,2.0    ,737.0         ,5.0       ,4.0        ,2256.0 ,0.0   ,2.0,2271.0     ,4.0          ,3.0        ,450.35226,737.0            
278  ,10.0   ,91   ,3.0    ,837.0         ,5.0       ,4.0        ,2256.0 ,0.0   ,1.0,2271.0     ,4.0          ,2.0        ,385.79688,837.0            
279  ,10.0   ,91   ,4.0    ,99.0          ,5.0       ,4.0        ,2256.0 ,0.0   ,2.0,2271.0     ,4.0          ,1.0        ,486.14285,99.0             
280  ,10.0   ,92   ,1.0    ,339.0         ,6.0       ,3.0        ,834.0  ,1.0   ,1.0,851.0      ,2.0          ,2.0        ,350.2857 ,339.0            
281  ,10.0   ,92   ,2.0    ,319.0         ,6.0       ,3.0        ,834.0  ,1.0   ,2.0,851.0      ,2.0          ,1.0        ,450.35226,319.0            
282  ,10.0   ,93   ,1.0    ,219.0         ,2.0       ,4.0        ,1771.0 ,1.0   ,1.0,1773.0     ,4.0          ,4.0        ,350.2857 ,219.0            
283  ,10.0   ,93   ,2.0    ,343.0         ,2.0       ,4.0        ,1771.0 ,1.0   ,2.0,1773.0     ,4.0          ,3.0        ,450.35226,343.0            
284  ,10.0   ,93   ,3.0    ,521.0         ,2.0       ,4.0        ,1771.0 ,1.0   ,1.0,1773.0     ,4.0          ,2.0        ,385.79688,521.0            
285  ,10.0   ,93   ,4.0    ,439.0         ,2.0       ,4.0        ,1771.0 ,1.0   ,2.0,1773.0     ,4.0          ,1.0        ,486.14285,439.0            
286  ,10.0   ,94   ,1.0    ,240.0         ,4.0       ,4.0        ,864.0  ,0.0   ,1.0,877.0      ,3.0          ,3.0        ,350.2857 ,240.0            
287  ,10.0   ,94   ,2.0    ,239.0         ,4.0       ,4.0        ,864.0  ,0.0   ,2.0,877.0      ,3.0          ,2.0        ,450.35226,239.0            
288  ,10.0   ,94   ,3.0    ,161.0         ,4.0       ,4.0        ,864.0  ,0.0   ,1.0,877.0      ,3.0          ,1.0        ,385.79688,161.0            
289  ,10.0   ,95   ,1.0    ,179.0         ,4.0       ,1.0        ,804.0  ,1.0   ,1.0,817.0      ,3.0          ,3.0        ,350.2857 ,179.0            
290  ,10.0   ,95   ,2.0    ,219.0         ,4.0       ,1.0        ,804.0  ,1.0   ,2.0,817.0      ,3.0          ,2.0        ,450.35226,219.0            
291  ,10.0   ,95   ,3.0    ,160.0         ,4.0       ,1.0        ,804.0  ,1.0   ,1.0,817.0      ,3.0          ,1.0        ,385.79688,160.0            
292  ,10.0   ,96   ,1.0    ,239.0         ,5.0       ,5.0        ,2060.0 ,0.0   ,1.0,2071.0     ,2.0          ,2.0        ,350.2857 ,239.0            
293  ,10.0   ,96   ,2.0    ,1594.0        ,5.0       ,5.0        ,2060.0 ,0.0   ,2.0,2071.0     ,2.0          ,1.0        ,450.35226,1594.0           
294  ,10.0   ,97   ,1.0    ,156.0         ,1.0       ,5.0        ,1042.0 ,0.0   ,2.0,913.0      ,3.0          ,3.0        ,350.2857 ,156.0            
295  ,10.0   ,97   ,2.0    ,458.0         ,1.0       ,5.0        ,1042.0 ,0.0   ,1.0,913.0      ,3.0          ,2.0        ,450.35226,458.0            
296  ,10.0   ,97   ,3.0    ,60.0          ,1.0       ,5.0        ,1042.0 ,0.0   ,2.0,913.0      ,3.0          ,1.0        ,385.79688,60.0             
297  ,10.0   ,98   ,1.0    ,160.0         ,8.0       ,10.0       ,844.0  ,0.0   ,1.0,856.0      ,3.0          ,3.0        ,350.2857 ,160.0            
